 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  1  0
 0  1  3  0
 0  3  3  0
 0  3  4  2
 0  1  4  3
 0  3  5  1
 0  1  5  2
 0  3  6  1
 0  2  9  1
 0  3  8  1
 0  2  6  1
 0  2  8  2
 0  1  4  2
 0  3  7  3
 0  2  7  2
 0  2  5  3
 0  2  4  1
 0  2 10  2
 0  1  9  2
 0  3  9  3
 0  1  7  3
 0  2  8  3
 0  1 10  2
 9  8  6  4
 9  9  5 10
 7  8  4 10
 7  8 10  8
 5  7  7  7
 8  5  9  9
 7  6  5  8
10  4  9  6
10  4  7  6
 4 10  5  7
 4 10  7  5
 7  7  9  5
 5  5  6  8
10  7  5  8
10  6  4 10
 4  6  9  7
 6  6  7  6
 8  8  9  6
 4  5  8  8
 6  9  8  4
 6 10  5 10
 9  4  4  8
 5  5  6  5
 9 10  7  8
 6  6 10  9
