 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  1  3  0
 0  2  1  0
 0  1  1  0
 0  3  5  2
 0  1  4  1
 0  2  8  1
 0  2  8  3
 0  3 10  2
 0  2  5  1
 0  1  7  2
 0  3  5  3
 0  3  6  1
 0  3  6  3
 0  3  7  2
 0  2  6  3
 0  2  4  2
 0  1  9  2
 0  2  4  1
 0  1  9  3
 0  3  8  3
 0  1  8  3
 0  2 10  1
 0  1  6  2
 6  6  7  5
 5  7 10  6
 9  7  5  7
 8  8  9  7
 6  4  5 10
 4  8  9  7
 9  4 10  7
 7  7  9  4
 5  7  9  8
 4  5  9 10
 7  6  6  4
 6 10  8  5
 9  9  7  8
 8  4  4  8
 8  8  5  5
 9 10 10  6
 5 10  8 10
10  8  6  6
10  9  5 10
 4  5  8  6
10  7  4  9
 5  6  7  7
 9  5  4  4
 6  5 10  8
 4  7  6  9
