 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  1  0
 0  2  1  0
 0  1  2  0
 0  2  8  3
 0  1  9  3
 0  2  6  3
 0  3  4  2
 0  1  6  3
 0  3  5  2
 0  2  9  3
 0  3 10  1
 0  2 10  3
 0  2  9  1
 0  1  4  1
 0  3  8  3
 0  1  7  3
 0  3  7  2
 0  3  8  2
 0  2  7  1
 0  1  6  2
 0  3 10  2
 0  2  7  2
 0  1  6  1
 6  8  4  8
10  5  8  9
 6  5  9  6
 8  9  5  9
10  5  4  5
 4  6  4  4
 7  6 10  7
 4 10  7  9
 5  9  7  6
 5 10  8  7
 8  9  8  4
 5  8  5  7
 6  9  4  6
 8  7  5  8
 8  5  6  9
 9  4  5  6
10  7  6 10
 5 10 10  9
 7  8  8  9
 6  7  5  5
 5  6  6 10
 8  4  7  4
 4  4  7  5
 8  7  4 10
10  9 10  7
