 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  2  2  0
 0  1  1  0
 0  1  3  0
 0  1  6  3
 0  3  5  1
 0  2  4  3
 0  2  5  3
 0  2  8  1
 0  2  7  1
 0  2 10  2
 0  3  6  2
 0  3  7  1
 0  1  5  3
 0  1  4  2
 0  3  9  2
 0  2  8  2
 0  3  8  1
 0  1  6  1
 0  3 10  1
 0  1  5  2
 0  3  4  3
 0  1  7  2
 0  3 10  3
 9  5  5 10
 7 10  4  5
10  5  6  4
 6 10 10  6
 4  7  9  5
 4  8  7  7
 5  7  7  5
 7  9  8  5
 7  4  9 10
 9  6  6  5
 6  4  4  6
 6  8  8  6
 8  8  6  9
 8  5  8  9
 6  9  9  4
10  7  6  4
 7  9  7 10
 7  5  7  9
 8  9  7  8
 4  4 10  5
10  4  6  8
 6  5 10  8
 9  6  9  4
10 10  8  9
 7  5  8  8
