 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  3  2  0
 0  1  1  0
 0  2  2  0
 0  1 10  3
 0  2  5  1
 0  1  5  3
 0  3  5  2
 0  1  5  1
 0  3  5  3
 0  1  8  1
 0  2  8  3
 0  2  7  3
 0  1  4  2
 0  2  9  1
 0  3  7  2
 0  1  9  2
 0  3  7  3
 0  3  4  1
 0  3  6  1
 0  2 10  2
 0  1  4  1
 0  2  4  3
 0  2  6  2
10  7  9  7
 5  6 10  6
 4  7  8 10
 6 10 10 10
 6  8  7  9
 5  7  6  6
 8  7  5  6
 9  4  5 10
 8  6  9  8
 5  7  6  5
 5  4 10  8
 7  6  8  7
 4 10  9  6
 9  9  4  7
 9  9  6  6
 4  5  8  7
 9  8  4  7
10  4  5  8
10  4  4  5
 6  7  8  5
 9  5  6 10
 8  7  8 10
 7 10  9  5
 4  8  8  9
 8  6  9  4
