 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  2  3  0
 0  1  1  0
 0  1  2  0
 0  3  8  2
 0  3  7  1
 0  1  8  3
 0  3  7  3
 0  2  7  3
 0  2  4  2
 0  1  7  3
 0  3  9  2
 0  3  4  3
 0  3  5  1
 0  1  5  2
 0  3  8  1
 0  1  5  1
 0  2  8  2
 0  3  9  3
 0  1 10  2
 0  2  8  1
 0  1  4  1
 0  2  7  2
 0  2  6  3
 5  5  6  8
 6  7 10  9
 5  5  5  9
 8 10  4  9
 7  4 10 10
 4  7  6  8
 6  6  7  4
 4 10  5  7
 4  6 10  8
10  7 10  5
10  8  6 10
 6 10  9  4
 5  4  8 10
 9  5  9  8
 7 10  4  8
 9  6  6  4
 5  7  8 10
 8  8  9  6
 8  9  5  5
 9  9  7  6
10  4  9  5
 7  8  5  6
 4  9  4  6
 7  6  7  5
 6  9  6  7
