 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  1  1  0
 0  2  3  0
 0  3  4  2
 0  1  7  2
 0  1  4  1
 0  3  8  2
 0  1  8  2
 0  2  6  3
 0  1  5  1
 0  3  8  3
 0  2 10  3
 0  2  5  2
 0  1  8  1
 0  2  9  1
 0  3  9  3
 0  2 10  1
 0  2  6  2
 0  2  9  2
 0  3  5  3
 0  3 10  3
 0  1  5  3
 0  3  7  1
 9  4  8  7
10  9  7 10
 7  9  7  6
 4  6  8  7
 7  6  9 10
 7  5 10  6
 8  7 10  9
 7  6  6  5
 8  9  7  6
10  5  7  4
10  5  8  6
 4  6  4  9
 4  5 10  8
 7  8  4 10
 6  6  9  9
 6 10  4  5
 8  7  6  7
 5  9  8  5
 4  5  4  8
 4  9  7  8
 8 10  5 10
10  5  8  5
 4  7  9  6
 5  8  4  6
 9  6  4  5
