 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  1  1  0
 0  3  2  0
 0  2  3  0
 0  3  9  1
 0  2  5  2
 0  2  6  1
 0  3  8  3
 0  2  4  2
 0  2  8  2
 0  1 10  1
 0  2  9  3
 0  1  6  3
 0  2  8  1
 0  3  8  1
 0  1  8  3
 0  1  6  1
 0  3  4  3
 0  2  5  1
 0  3  8  2
 0  3 10  2
 0  1  7  2
 0  3  6  3
 0  1  7  3
 5  6  8  4
 6 10  9  7
 8  4  6  5
 4  5 10  7
 8  8  6  7
 9  5 10  5
 4  7  4  9
10  9  5 10
 8  9  8  4
 9  6  8  9
 4  9  9  5
 8  8  8  9
 7  5  4 10
 8  9  6  5
 4 10  4  5
 7 10  7  7
 6  5  9  7
 6  6  6  9
 6  7 10  5
10  7  5 10
10 10  4  7
 7  4 10  4
 5  7  6  5
 4  5  8  6
 9  7  7  6
