 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  1  1  0
 0  1  3  0
 0  3  2  0
 0  3  5  1
 0  3  9  1
 0  1  4  2
 0  2  8  2
 0  3 10  3
 0  1  5  1
 0  1  5  2
 0  3  7  1
 0  2  9  3
 0  1  8  1
 0  2  6  3
 0  1  4  3
 0  3  5  2
 0  2  8  3
 0  3  7  2
 0  2 10  1
 0  1 10  1
 0  3  7  3
 0  2  4  3
 0  2  4  2
 4  6  9  8
10  5  6  7
 6  5  4 10
 9  5  6  7
 8 10  6  7
 5  9  9  7
 8 10  8  4
 7  6  8  4
 7  7  4  6
 9  7  8  8
 4  8  7 10
 5  8  6  5
 6  9  7  6
 9 10  5  8
 8  6 10  9
 6  7  8  4
 9  4  7  5
 7 10  4 10
 4  4  5  9
10  8 10  6
 7  9  5  9
 8  9  6 10
 5  5 10  6
 6  5  8  7
 4  6  5  9
