 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  1  0
 0  1  2  0
 0  3  1  0
 0  2  9  3
 0  3  5  1
 0  2  8  1
 0  1  8  3
 0  1 10  3
 0  1  4  1
 0  1  6  2
 0  2  4  1
 0  2  8  3
 0  3  4  2
 0  2  5  2
 0  3  7  1
 0  3  7  3
 0  3  8  2
 0  3  5  2
 0  2  7  3
 0  1  9  3
 0  1  4  2
 0  2  6  2
 0  3  4  3
 9  7  8  9
10  7  6  5
 6 10  7 10
 9  7  9  5
 5  9 10  6
 4  5  8  6
 8  5  5  5
10  8  4  6
 8  8  6  5
 9  7  8  4
 6  4  9 10
 9  7 10  9
 6  6  5  4
 6  5  5  7
 5  4  9  8
 6  4  9  4
 5 10  7  7
 9  6 10  7
 7  5  8  4
 4 10  6  6
10  6  9 10
 8  8  8  7
 5  7  8 10
 9  6  4 10
 7 10  7  8
