 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  2  0
 0  1  3  0
 0  1  1  0
 0  1  7  1
 0  2  9  1
 0  3  6  1
 0  1  9  3
 0  2  8  2
 0  2  4  3
 0  1  8  3
 0  3  4  2
 0  3 10  3
 0  3  5  2
 0  2  5  3
 0  1  4  1
 0  1  9  1
 0  3  6  2
 0  2  4  2
 0  3  5  1
 0  3  8  2
 0  3  7  3
 0  2  6  1
 0  2  6  3
 4  9 10  5
 9  8  8  9
 9  5  7  8
 4  5  6  9
 7  8 10  6
10  8 10  6
 9  6  7  9
 7  8  6  9
10  5  4  8
 6  4  7  7
10 10  9  8
 8  5 10  4
 7 10  7  8
 9  8  5  5
 5  7  7  4
 5  6 10  8
 4  7  4  6
 8  7  5  5
 8  9  4  4
 5  9  4  5
10  6  5  7
 7  6 10 10
 5  4  9  7
10  6  8  6
10  7  6  6
