 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  3  1  0
 0  2  2  0
 0  3  3  0
 0  1  7  2
 0  3  4  1
 0  2  7  2
 0  2  8  3
 0  1  8  3
 0  1 10  2
 0  3  4  3
 0  2  8  1
 0  1  6  1
 0  1 10  3
 0  2  6  2
 0  1  9  1
 0  2  4  1
 0  2  5  3
 0  3  6  2
 0  1 10  1
 0  1  4  2
 0  3  8  3
 0  3  7  1
 0  2 10  3
 7  5  5  4
 9  9  6  6
 7  9  4  7
 6  4  4  7
 8  4  6  7
 4  5 10  9
 6 10  5  5
 8  7  7  6
 7  6  8  5
 5  6 10  8
 9  6 10  5
 4  4 10  9
10  8  9  5
 4  7  8  5
 9 10  8  9
10  9  9 10
 7  7  9 10
 5 10  7  6
 8  9  5  8
 5  6  7  8
 9  5  7  8
 8  5  5  6
 8  6  4  6
 5 10  9  7
 4  8  4  6
