 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  3  3  0
 0  2  3  0
 0  3  2  0
 0  1  9  3
 0  1 10  3
 0  2  5  1
 0  3  9  1
 0  1  4  3
 0  1  4  1
 0  2  4  3
 0  2 10  1
 0  1  5  3
 0  3  8  2
 0  2  6  2
 0  1  4  2
 0  3 10  2
 0  2  8  1
 0  3  7  2
 0  3  9  3
 0  3  5  1
 0  1  8  1
 0  2  9  1
 0  2  9  2
10  7  7  9
 6 10  9  9
 5  9  8  4
 7  8  5  7
 5  4  6  9
 5  6  6  9
 8  9 10  8
 7  8 10  9
 4  7  7  7
10  5  6  4
10  6  5  5
 4  7  7  6
 6  8  4  4
 7  8 10  5
 6  8  7  9
 8  4 10  6
 7 10  5  6
 9  4  7  8
10  7  6  8
 7  8  4  8
 5  6 10 10
 4  5  5  6
 5  4  8 10
 5  6  9  7
 8  6  5  6
