 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  1  1  0
 0  2  2  0
 0  1  2  0
 0  2  9  3
 0  3  6  1
 0  2  8  2
 0  3 10  1
 0  2  4  2
 0  1  9  1
 0  2 10  1
 0  3  5  1
 0  1  9  2
 0  1  5  1
 0  3 10  3
 0  1  7  3
 0  2  6  3
 0  1  4  3
 0  2  5  3
 0  3  7  1
 0  3  5  2
 0  3  4  3
 0  2  6  2
 0  3  4  2
 4  6  7 10
 7 10  8  5
 8  9 10  8
 8  9  9  7
 5  5  6 10
 6 10  7  4
 7  7  5 10
 5  8  4  9
 5  6  8  4
 7  5  7  8
 6  8  5  9
 6  4 10  6
10 10  8  6
 6  9  5  6
 5  5  8  9
 8 10  6  5
 4  7  6  9
 8  4  8 10
 9 10  7  4
 8  4  9  7
 7  6  4  7
 9  6  4  8
 8  7  5 10
 5  8  9  7
 4  9  7  6
