 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  2  1  0
 0  1  1  0
 0  2  3  0
 0  3 10  2
 0  2 10  1
 0  3  9  1
 0  2  7  2
 0  2  4  1
 0  3  5  3
 0  1  8  1
 0  3  7  2
 0  3  4  2
 0  1  7  2
 0  2  9  3
 0  2  5  3
 0  1  6  2
 0  3  8  3
 0  1  5  2
 0  3  7  1
 0  1  5  3
 0  2 10  3
 0  3  4  1
 0  1 10  2
 8 10  5  4
 8 10  5 10
 9  5  6  5
 6  4  9  4
 9  6  8  6
 4  4  6  6
 5  4 10  6
 6  6  7 10
 7  8  4  8
 7  6 10  9
 7  7  4  4
 4  8 10  8
 7  9 10  8
 5  9  5 10
 9  9  7  4
 5  8  7  9
 9  7  9  5
 7  6  8  6
 6  8  7  6
 5  5  5  8
 9  8 10  9
 7  8  9  7
10  6  6  6
10  5  5  4
 8  4  7  8
