 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  2  0
 0  1  2  0
 0  2  3  0
 0  2  8  2
 0  3  4  3
 0  2  8  3
 0  1  9  1
 0  1  9  3
 0  1  5  2
 0  3  9  3
 0  3 10  1
 0  1  9  2
 0  2  9  3
 0  3 10  3
 0  1  7  3
 0  3  7  1
 0  1  4  1
 0  1 10  1
 0  3  6  2
 0  2  7  2
 0  2  4  1
 0  2  5  1
 0  3  5  2
 4  8 10  9
 5 10  9 10
10  6  4  4
 8 10  9  6
 9  6  5  8
10  5  4  4
 7  6  5  7
 5  7  8  6
 9  5  8  6
 5  4  6  7
 7  7  7 10
 6  8 10 10
 6  6  6  8
 7  4  5  5
 8  6 10  5
 8  7  6  4
 5  4  5  5
 8  9  5  6
 5 10  8  6
 7  4  8  4
 4  6  7  7
 9  8  7  6
 8 10  7  4
 9 10  8  7
 9  9  9  8
