 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  2  3  0
 0  2  2  0
 0  1  1  0
 0  3  5  2
 0  1  5  3
 0  3  6  2
 0  1  5  1
 0  1  7  3
 0  3  5  3
 0  1  6  2
 0  3  9  2
 0  2  6  2
 0  3  7  1
 0  2 10  1
 0  3  6  3
 0  2  4  3
 0  2  4  2
 0  1  8  2
 0  2 10  3
 0  3  8  1
 0  3  9  1
 0  2  8  1
 0  1 10  1
 7  6  4  9
 4  4  5 10
 5 10  9  8
 9  8  8  7
 6 10  6  4
 5  7  6  7
10  7  8  6
 7  7  7 10
 5  7  8  5
 4  5  6  4
 9  6  6  4
 6  5  9  8
 8  4  7 10
 5  9  7  7
 5  4 10  8
 4 10 10  6
 9  9  4 10
 8  7  6  8
 6  8  4  6
 7  5  9  8
 8  9  5 10
 7  8  5  7
 4  8  5  4
 6 10  9  9
 9 10  9  5
