 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  3  0
 0  1  2  0
 0  3  1  0
 0  2  9  1
 0  2  6  1
 0  2  8  2
 0  1  4  2
 0  1  8  2
 0  1  6  3
 0  1  4  3
 0  3  9  2
 0  2  4  2
 0  1  7  1
 0  3 10  1
 0  2  8  3
 0  2  4  3
 0  3  8  2
 0  1  6  1
 0  3  7  3
 0  2  7  3
 0  3  8  1
 0  1  5  3
 0  3  7  1
 5  8  4  5
 5 10 10  9
 4  6 10  5
 6  5  6 10
 7  6  4  5
 8  5  7  5
 4 10 10  8
 7  5  7 10
 6  9  7  5
 6 10  4  8
 6  8  5  9
 4  9  7 10
10  7  8  9
 6  9  6 10
 8  8  4  6
10  6  5  5
 6  5  6  7
 8  8  8  9
 7  5  7  6
 7  7  6  5
 7  5  8  9
 4  9 10  7
10 10  9  9
 4  8  4  9
 9  9  4  4
