 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  3  0
 0  1  2  0
 0  2  1  0
 0  1  4  1
 0  1  8  2
 0  2  9  2
 0  3  9  1
 0  3  6  2
 0  2  7  3
 0  3  7  3
 0  1  5  1
 0  1  6  2
 0  3  9  2
 0  3  4  3
 0  1  7  1
 0  3  4  1
 0  1  6  3
 0  2  6  2
 0  3  5  3
 0  2  7  1
 0  2  4  3
 0  1 10  2
 0  2  5  3
10  6  4  4
 6  8  6  7
10  7  6 10
 6  9  7  7
 5  9  9  9
 7  8  4  8
 6  4  6  6
 8  6 10  5
 4  5  8  5
 9  7  7  5
 4 10 10  5
 8 10  9  6
 4  5  5  7
 5  9  6 10
 6  5 10  9
 6  5  8  8
 7  8  7  9
 8  7  5  9
 9  8 10  8
10  6  4  5
10  9  4 10
 8  4  5 10
 9  8  4  4
 7 10  7  8
 7  5  8  8
