 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  1  3  0
 0  3  3  0
 0  2  8  3
 0  2  7  2
 0  1  6  1
 0  3  6  3
 0  1  7  1
 0  1  8  2
 0  2  4  1
 0  1  5  2
 0  3  7  2
 0  1 10  3
 0  3  8  3
 0  3 10  2
 0  2  7  3
 0  3 10  1
 0  2  5  2
 0  2  9  1
 0  2  9  3
 0  3  9  2
 0  2  6  1
 0  1 10  1
 7  8  9  9
 4  7 10  4
10  6  4  7
 8  7  5  8
 5  8  8 10
 4  7  5  7
 6  5  7  8
 5  4 10  6
 5  5  6  9
 6  5  8  6
 5  4  9 10
 6  8  4 10
 7  8  5  7
 9  9 10  8
 5  9  6  8
 5 10  7  9
 8 10  9  4
 9  6 10  6
 4  4  4  6
 8 10  5  7
10  6  4  6
 9  6  5  9
 4  7  8  7
 7  6  4  4
 9  8  5  5
