 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  1  0
 0  1  2  0
 0  2  3  0
 0  2  7  3
 0  3  9  1
 0  1  4  1
 0  1  8  2
 0  1 10  1
 0  1  9  3
 0  2  9  2
 0  3  8  3
 0  3  7  1
 0  2  7  2
 0  2  5  3
 0  2  5  1
 0  3 10  2
 0  1 10  2
 0  2 10  1
 0  3  8  2
 0  1  6  3
 0  3  5  3
 0  3  4  1
 0  1  4  2
 5  5  6 10
 8  5  7  4
 9 10  4  7
 5  7  8  9
 4 10  6  6
 6  8  6  6
10  7  7  5
 6  7  6  6
10  8  5 10
 5 10  4  7
 6  7  4  7
 6  6  4  9
 4  7  6  5
 8  5 10  7
10  9  8  9
 6  8  5  8
 4  4  9  8
 9  8  7 10
 7  8  4  8
 6  7  5  8
 5 10  5  8
 9  9  5  4
 7  9  4  8
 9  9 10  9
 4  6  6  5
