 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  3  1  0
 0  2  1  0
 0  2  3  0
 0  2  4  1
 0  3  7  2
 0  1  9  3
 0  1  6  1
 0  3  5  2
 0  2  9  3
 0  1  7  3
 0  1  7  2
 0  2  5  3
 0  3  7  1
 0  2  6  3
 0  1 10  2
 0  3  5  1
 0  1  8  2
 0  1  6  3
 0  3  8  2
 0  3  9  1
 0  2  8  1
 0  2  7  2
 0  1 10  3
 9  6  7  6
 4  8  5 10
 9  9  6  8
 7  7  9  7
 5  5  7  6
10  5  6  6
 8  7  7 10
10  5  6  8
 5  7  4 10
 4  4 10  8
 6  9  4  7
 4  6  8  8
 8  9  4  4
 9  7  8  5
 9  8  5  7
 7 10 10  8
 4  6  4  5
 6  4  9  8
 6 10  5 10
10  6  9  4
 5 10 10  9
 4  8  4  9
 7  5  5  5
 5  8  6  6
 4 10  8  9
