 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  3  2  0
 0  3  1  0
 0  2  1  0
 0  3  4  1
 0  2  4  2
 0  3  9  3
 0  1  7  1
 0  1  8  2
 0  2  5  1
 0  3  7  2
 0  1  8  1
 0  2  8  1
 0  1  5  2
 0  1  9  3
 0  3  8  3
 0  1  7  3
 0  3  6  1
 0  2  6  3
 0  2 10  2
 0  3  5  3
 0  1  9  2
 0  2  8  2
 0  1  8  3
 8  8  9  5
 9 10  7  6
 4  6  4  5
10  5  7  8
10  5  5  5
 6  6  9  9
 4  8 10  6
 7  5  4  5
 6  8  6  4
 4  4  7  7
10  9  9  6
 9 10 10 10
 4  4 10  8
 8  7  8  5
 9  7  4 10
 9  7  7  8
 7  6  4  7
 7  5  6  4
 6 10  9  6
10  6  5  5
 5  6  8  6
10  9  6  5
 4  8 10  8
 7  7  9  4
 7  5  9 10
