 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  2  2  0
 0  1  3  0
 0  3  9  2
 0  2  5  2
 0  2  5  3
 0  3  9  1
 0  2  9  1
 0  2  7  2
 0  1  4  3
 0  1 10  3
 0  1  4  2
 0  2 10  1
 0  3  6  1
 0  3  9  3
 0  2  6  2
 0  1  9  3
 0  3  5  2
 0  2  5  1
 0  1  5  3
 0  3  6  3
 0  1  5  1
 0  3  8  1
 6  7  7  7
 9  7  7 10
 9 10  7  4
 7  4  7  8
 8  8  9  4
 4  9  9  6
 9  6  8  9
 9 10  8  5
 7  7  6  5
10 10  8  8
10  8  6  7
 6 10  9  7
 6  4  8  4
 5  5 10  8
 8 10  6 10
 7  8  8 10
 8  6  5  6
 8  5  4 10
 7  4  5  7
 8  8  4  6
 7  5  6  6
 4  6  9 10
 6  7  4  5
 4  9  4  5
 4 10  5  5
