 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  2  2  0
 0  1  3  0
 0  1  2  0
 0  2  7  3
 0  3  4  2
 0  3  9  3
 0  1  4  3
 0  3  5  1
 0  1  8  3
 0  3  8  3
 0  3  4  3
 0  3 10  2
 0  3  4  1
 0  3  6  1
 0  2  8  1
 0  1 10  1
 0  2  6  2
 0  1  6  2
 0  1 10  2
 0  2 10  1
 0  2  7  2
 0  1  5  3
 0  2  5  1
 4  9  8 10
 4  5  6  9
 6 10  9  9
 7  7  4  5
 4  9  8  6
 9 10  6  7
 9  5  7  5
 9  8  8  8
 8  7  6  4
 7  6  5  4
 9  8  8  5
 6  5  6  7
10  6  7 10
 6 10  7  5
 6  6 10  7
 8  5  9  5
 6  7  7  8
 7  4  9  5
 7  9  7 10
 4  5 10  5
 4  4  8 10
 8  5  4  4
 8 10  6  6
10  9  8  9
 7  5  9  8
