 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  3  2  0
 0  3  1  0
 0  1  2  0
 0  1  9  2
 0  2  9  2
 0  3  5  2
 0  1  6  2
 0  2  7  2
 0  3 10  3
 0  3  9  1
 0  3  8  1
 0  2  5  1
 0  2  8  3
 0  2  6  2
 0  3  6  1
 0  3 10  1
 0  1  4  1
 0  2  5  3
 0  2  6  3
 0  1  5  3
 0  1  6  1
 0  1  4  3
 0  1  6  3
 9  5  5  7
10  4  8  6
10  5 10  7
 8  6  4  7
 8  5  7  5
10 10  9 10
 8  9  8  4
 9  8 10  5
 5  4  8  5
 8  8  4  6
 7  7  5  7
 6  4  9  9
 8  7  5  6
 8  7  4 10
 5  9  9  9
 6 10 10  4
 7  6  6  7
 7 10 10  4
 6  6  8  8
 9  4  7  5
10  4  6  9
10  7  9  8
 4  9  8  7
 4  7  7  4
 5  8  5  6
