 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  1  2  0
 0  2  3  0
 0  3  1  0
 0  3  9  3
 0  3 10  1
 0  2  5  2
 0  2  7  2
 0  1  6  1
 0  1  9  2
 0  2  4  1
 0  2  4  2
 0  1  5  2
 0  1  7  3
 0  2  6  1
 0  3  7  3
 0  1  4  3
 0  1  6  3
 0  3  4  3
 0  3  7  1
 0  3  9  2
 0  3  4  2
 0  2  6  3
 0  2  8  1
 6  5  5  8
 8  4  9 10
 8  8  8  9
 9  4  7  5
 4  4  7  7
 9  5 10 10
 9  4  6  7
 6 10  9  6
 6  7  4  6
10  5  6  4
10  7  6  4
 7  9  8  5
10 10  9  4
 8  8  6  6
 8  6  7  5
10  8  8  5
10 10  5  6
 5  4  8  4
 7  6 10 10
 9  7  8  9
 5  5  9  8
 9  8  9  7
 8  5  5  5
 7  7 10  6
 7  5 10  8
