 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  3  0
 0  3  2  0
 0  2  2  0
 0  2  5  2
 0  2  7  1
 0  3  6  3
 0  3  9  3
 0  1 10  3
 0  2  7  2
 0  1  8  1
 0  2 10  1
 0  1  8  3
 0  3  5  3
 0  1  7  2
 0  1  5  2
 0  3  4  1
 0  3  9  1
 0  1  4  1
 0  1  4  2
 0  1  7  1
 0  2  8  3
 0  2  6  1
 0  3  4  2
10  7  6  4
 5  8  5  6
 6  6  7  9
 8 10 10  4
 7  8  9  8
 9  9  7  5
 5 10  4  9
 7  6  4  9
 8 10  7  5
 4  4  6  4
 4  9  5  4
 6  5 10  8
 7  8  5 10
 7  7  6  5
 6  6  4 10
 5  9  9  8
 7  4  9  7
 5  5 10 10
 8  7  5  8
 6  5  8  7
 9  6  5  6
10  9 10  7
 9  8  6  8
10  4  9  8
10  6  8  6
