 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  1  1  0
 0  3  2  0
 0  2  1  0
 0  1 10  2
 0  1  5  3
 0  3  8  2
 0  2  4  1
 0  3  9  1
 0  3  6  3
 0  3  4  2
 0  2  9  2
 0  3  5  3
 0  1  7  1
 0  1  7  3
 0  2  4  3
 0  2  9  3
 0  3  5  2
 0  1  5  1
 0  3  7  2
 0  1  6  1
 0  1  8  1
 0  2  8  2
 0  2  7  3
 9 10  7  8
 6  5  6  8
 4  6 10  6
 4  5  4  8
 8  6 10  8
 4  5  4  9
 7  9 10  5
 4  6  6 10
 6  8  7  5
10  5  5  9
 7  5  4 10
 9  8  8 10
10  7  9 10
 8 10  7  5
 9  4  4 10
 6  7  9  7
 9  8  5  7
 4  4  6  9
 8  5  4  8
 8 10  8  6
 9  9  6  7
10  8  5  6
 5  6  7  5
 7  6  9  4
 7 10  7  6
