 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  2  0
 0  2  3  0
 0  1  1  0
 0  3  6  3
 0  3 10  1
 0  3  9  2
 0  2 10  3
 0  2  8  3
 0  1  4  2
 0  3  8  2
 0  1  8  2
 0  2 10  2
 0  1  8  1
 0  2  7  1
 0  1  5  3
 0  1 10  1
 0  1  9  3
 0  1  9  2
 0  2  5  1
 0  3  5  1
 0  2  6  3
 0  3  5  3
 0  3  6  2
 4  9  5  5
10 10  4  6
 8  9  7  5
10  5  8  9
 7  8  6  6
 7  6  6  9
 5  4  4 10
 4  6 10  6
 8  9  4  4
 4  8  7  9
 4  6  8  7
 4  7  7  5
 6  9 10  8
 7  4  6  6
 5 10  7 10
 8  7  9  7
 8  5  7  9
 5  5 10  5
 6  5  9  8
 7  6  8 10
 7  8  4  6
10  6  4  8
 7  7  5  9
 4  8  5  9
 9 10  7  4
