 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  2  0
 0  1  3  0
 0  2  1  0
 0  3  7  1
 0  2  7  1
 0  2 10  2
 0  1 10  3
 0  3  9  1
 0  1  6  1
 0  2  9  1
 0  2  4  1
 0  1  8  3
 0  2  8  3
 0  1  4  2
 0  3  8  3
 0  1  5  3
 0  3  6  2
 0  3  5  2
 0  3  8  2
 0  1 10  2
 0  2  5  3
 0  3  6  1
 0  1  7  2
 6 10  9  8
 5  4 10  6
 7  8  9  5
 9  7  4  9
 6 10  8  8
 9  7  9  5
10  6  9 10
 9 10  5  7
 7  8  8  4
10 10  8  5
 8  6  9  7
 4  5  4  6
 4  7  6  5
 4  9  6  7
 6  5 10  7
 6  4  5  8
 4  7  9  7
 7  8  4  8
 6  6  4  5
 5  8  8  6
 9  7  6  9
 9  7  7 10
 4  5  5 10
 8  4  5 10
10  5  6  4
