 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  1  3  0
 0  3  2  0
 0  2  4  2
 0  1 10  1
 0  2  5  3
 0  2  4  3
 0  3 10  2
 0  2 10  2
 0  1  6  3
 0  3  9  2
 0  2  6  2
 0  3  4  1
 0  3  5  1
 0  1  5  1
 0  1  8  1
 0  3 10  1
 0  1  9  3
 0  2  9  3
 0  3  7  2
 0  2  4  1
 0  2  8  3
 0  1  4  3
 6  5  7 10
 9 10  6  5
10  9  9  9
 4  6  7  5
 7  8  4  8
 4  7  6  6
 8  5  4  5
 8  5  6  8
 9  8  8  5
10  6  9 10
 5  4  8  5
 7  8  7  4
 7  5 10  7
 4  9 10  5
 4  9  6  6
 6  4  5  4
 7  5  9  7
 6  7  8 10
10  7  9  7
 8  7  9  6
 6  6 10  8
 9  8  6  7
 9  8  5  5
 6 10  8  8
 7 10  7  4
