 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  3  2  0
 0  1  2  0
 0  3  1  0
 0  1  4  3
 0  2  7  2
 0  1  5  1
 0  3  7  2
 0  2  8  2
 0  2  7  3
 0  2  4  2
 0  1 10  3
 0  1  4  1
 0  2  8  1
 0  1  6  2
 0  3  6  1
 0  3  9  1
 0  1  9  3
 0  3 10  2
 0  2 10  3
 0  1  6  3
 0  2 10  1
 0  2  7  1
 0  3  4  3
 7  5  5  4
 9  8  9  5
 6  8  6  6
10  5  6  4
 6  8  8  7
 5  7  9 10
 7  5 10  6
 7  6  5  5
 7  7  5  7
 7  6  4  4
 7  4  6  9
 5 10  7  5
 5  4  5  8
10  5  6  8
 4  6  9 10
 4  8  9  9
 5  8 10 10
 9  8  4  8
10  9  4  6
10  4 10  8
 9 10  9  4
 8  6  9  8
 9  6  5  8
 7  9  7  5
 6  8  7  8
