 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  2  2  0
 0  3  3  0
 0  1  1  0
 0  2  6  1
 0  3  6  3
 0  3 10  2
 0  1  4  2
 0  3  6  1
 0  2  6  2
 0  2  9  2
 0  1  9  3
 0  2  7  3
 0  2  5  3
 0  1  6  3
 0  2  5  1
 0  1  7  2
 0  1 10  1
 0  3  9  2
 0  3  4  3
 0  3  8  2
 0  3 10  1
 0  1  5  1
 0  1  4  1
10  8  4 10
 6  8 10  4
 6  9  7  4
 7  9  4 10
10  7  7 10
 4 10  6  4
 8  8  8  9
 6  7  8  5
 5  9  7  8
 7  9  5  8
 6  6  9  7
 8  4  5 10
 8  5  4  5
 4  9  5  8
 5  8 10 10
 7  4  6  7
 6  9  8  5
 6  8  5  8
 9  5  7  4
 6  4  8  9
 7  7  7  9
 5 10  6  9
 7  5  5  9
10  5  7  6
 4 10  6  8
