 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  3  2  0
 0  1  2  0
 0  1  1  0
 0  3  9  1
 0  1 10  1
 0  2  5  2
 0  1  8  2
 0  2 10  2
 0  2  8  3
 0  1  4  1
 0  2  7  3
 0  2 10  3
 0  3  4  3
 0  1  5  1
 0  3  6  1
 0  3  7  3
 0  1 10  2
 0  2  7  2
 0  3  9  2
 0  3 10  3
 0  2  9  3
 0  1  8  3
 0  2  6  1
 7  9 10  4
 7  9  7 10
 6  6  5  9
10  5  6  4
10  5 10  4
 7  5  8  9
 7  6  4  6
 8  6  7  6
 8  9  6  4
10  6  8  6
 8  9  6  7
 5  9  8  6
 4  6  8  9
 8  4  7  9
 8  5  8  6
 5  4  4  5
 8  4  5  5
 5  9  8  9
 8  5  7 10
 7  6  4  9
 8 10  7  4
 4  7  7  5
10  4  7 10
 5  7  8  5
 6 10  5  9
