 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  2  2  0
 0  3  3  0
 0  1  2  0
 0  3 10  3
 0  3  7  1
 0  2  7  3
 0  2  4  3
 0  3  8  1
 0  1  6  1
 0  3  4  2
 0  2  8  1
 0  3  9  3
 0  1  8  2
 0  1  7  3
 0  1  9  2
 0  2  4  2
 0  1  8  1
 0  2 10  2
 0  2  5  1
 0  2  6  3
 0  1  9  1
 0  3  9  1
 0  1 10  3
 6  7  4  9
 5  6  7  7
 7  7  4  9
 5  5  7  7
 8  9  5  7
 9  8 10  6
 8  9 10  8
 5  5  7  8
 4  9  5 10
10  6  4  6
 8  7  6  5
 7  5  4  8
 4  8  5  5
 6  6  8  6
 5  6 10  4
 7  9 10  7
 5 10  4  8
 4 10  8  5
 4  6  9  6
10  6  6  4
 5  7  7  9
 6 10  5  8
 4  8  5  9
10  8  4  9
10  9 10  6
