 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  1  3  0
 0  3  3  0
 0  3  1  0
 0  2 10  2
 0  1 10  2
 0  2 10  3
 0  1  4  3
 0  1  6  1
 0  3  7  1
 0  2  7  2
 0  1  4  2
 0  2  6  2
 0  1  9  2
 0  3  6  3
 0  3  9  3
 0  3  8  3
 0  1  9  1
 0  3  5  3
 0  2  6  1
 0  2  4  1
 0  2  5  2
 0  3  8  2
 0  2 10  1
 8  4  9  4
 9  8  4  9
 6  4  7  5
 6  5 10  9
 7  9  8  7
 4  7  7 10
 8  4 10  8
 4  6  6  8
 5 10  6  9
 6  6  8  9
 5  5  5  4
 7  7  5  5
 7  8  6  6
 7  4 10  5
 9 10  6  7
 7  6  7  7
 5  9 10  6
 8  9  5 10
10  9  9  8
 5  9  4  8
 6 10  8  8
 4  4  5  6
 8  5  7  4
 5  8 10  5
10  7  8  7
