 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  1  3  0
 0  2  3  0
 0  3  4  3
 0  1  5  2
 0  3  7  3
 0  2  9  3
 0  2  5  1
 0  2  6  3
 0  2  9  2
 0  3  7  1
 0  1  6  1
 0  1 10  2
 0  3  8  1
 0  3  9  2
 0  2  7  2
 0  3  4  1
 0  1  6  2
 0  2  7  3
 0  1  8  2
 0  2  7  1
 0  1 10  3
 0  3  5  1
 5 10 10  7
 4  8  6  8
 7  4  8  8
 4  6  7 10
 7  7  4  8
 5  4  5  6
 4  8  5 10
10  8  5  7
 4  6  7  8
 6 10  4  9
 9  6  4  7
 5  6  9  9
 5  7  6  4
 9  7  5  4
10  9  4  8
 6  8 10  9
 7  5  9  5
 5 10  5  9
 8  9  7 10
10  8  9  6
 7  6  8  4
 8  9  5  6
 9  6  5 10
10  8  8  5
 4  6 10  6
