 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  2  1  0
 0  1  3  0
 0  1  1  0
 0  3  9  1
 0  3  9  2
 0  2  7  2
 0  1  5  2
 0  1  7  2
 0  3  8  3
 0  1  6  3
 0  2  4  3
 0  1 10  1
 0  1  5  3
 0  3  5  3
 0  2  8  2
 0  1  8  2
 0  2 10  3
 0  3  4  1
 0  3  7  1
 0  2  6  2
 0  2  9  1
 0  3 10  3
 0  3  5  1
 7  5  8  6
10  6 10 10
10  8  6  4
 9  5  4  4
 8  7 10 10
 6  9  5  6
 9  7  8  7
10  6  8  5
 7  8  4  6
 8  7  7  4
 8  6  9  7
 9  5  8  8
 7 10  9 10
 4  5  8  9
 4  5  4  6
 6  9 10  6
 5 10  5  6
 5  4  8  7
 4  7 10  7
 8  7  9  5
10  4  6  5
 4  5  7  8
 9  6  9  5
 7  9  4  9
 8  6  6  4
